date,confirmed,deaths,recovered
2022-10-10,2811879,15781,0
2022-10-11,2820009,15790,0
2022-10-12,2825166,15799,0
2022-10-13,2832279,15807,0
2022-10-14,2838844,15814,0
2022-10-15,2845461,15821,0
2022-10-16,2852031,15827,0
2022-10-17,2858293,15832,0
2022-10-18,2864168,15839,0
2022-10-19,2870228,15852,0
2022-10-20,2876602,15861,0
2022-10-21,2882971,15870,0
2022-10-22,2889897,15877,0
2022-10-23,2896422,15881,0
2022-10-24,2902917,15888,0
2022-10-25,2909352,15898,0
2022-10-26,2916167,15905,0
2022-10-27,2923470,15913,0
2022-10-28,2930381,15920,0
2022-10-29,2937389,15928,0
2022-10-30,2944653,15940,0
2022-10-31,2952291,15952,0
2022-11-01,2959481,15965,0
2022-11-02,2967572,15973,0
2022-11-03,2976228,15983,0
2022-11-04,2984649,15994,0
2022-11-05,2997306,16012,0
2022-11-06,3002843,16025,0
2022-11-07,3013968,16030,0
2022-11-08,3026615,16034,0
2022-11-09,3046538,16047,0
2022-11-10,3053673,16056,0
2022-11-11,3070130,16066,0
2022-11-12,3100114,16072,0
2022-11-13,3108324,16081,0
2022-11-14,3129859,16091,0
2022-11-15,3153405,15781,0
2022-11-16,3200035,15789,0
2022-11-17,3210359,15801,0
2022-11-18,3242270,15809,0
2022-11-19,3295792,15819,0
2022-11-20,3329533,15834,0
2022-11-21,3364415,15847,0
2022-11-22,3373507,15860,0
2022-11-23,3437108,15872,0
2022-11-24,3449676,15885,0
2022-11-25,3490482,15901,0
2022-11-26,3533755,15910,0
2022-11-27,3580291,15930,0
2022-11-28,3627131,15957,0
2022-11-29,3705990,15970,0
2022-11-30,3719252,15986,0
2022-12-01,3764783,16001,0
2022-12-02,3837220,16012,0
2022-12-03,3851748,16031,0
2022-12-04,3892221,16047,0
2022-12-05,3931982,16067,0
2022-12-06,3967054,16083,0
2022-12-07,4004311,16105,0
2022-12-08,4039789,16132,0
2022-12-09,4070575,16155,0
2022-12-10,4097741,16176,0
2022-12-11,4123336,16200,0
2022-12-12,4146984,16225,0
2022-12-13,4167941,16262,0
2022-12-14,4182811,16297,0
2022-12-15,4199891,16316,0
2022-12-16,4215617,16348,0
2022-12-17,4221819,16390,0
2022-12-18,4239659,16416,0
2022-12-19,4275828,16506,0
2022-12-20,4290905,16509,0
2022-12-21,4313898,16593,0
2022-12-22,4337428,16594,0
2022-12-23,4361840,16634,0
2022-12-24,4386235,16673,0
2022-12-25,4410207,16725,0
2022-12-26,4434075,16775,0
2022-12-27,4458006,16838,0
2022-12-28,4484059,16900,0
2022-12-29,4514557,16964,0
2022-12-30,4549736,17042,0
2022-12-31,4584205,17102,0
2023-01-01,4612203,17167,0
2023-01-02,4637347,17249,0
2023-01-03,4661332,17333,0
2023-01-04,4687167,17402,0
2023-01-05,4715239,17477,0
2023-01-06,4745734,17544,0
2023-01-07,4768765,17624,0
2023-01-08,4797126,17698,0
2023-01-09,4808767,17762,0
2023-01-10,4818146,17837,0
2023-01-11,4827425,17904,0
2023-01-12,4836767,18001,0
2023-01-13,4845027,18072,0
2023-01-14,4852776,18126,0
2023-01-15,4859037,78087,0
2023-01-16,4863690,78137,0
2023-01-17,4867556,78190,0
2023-01-18,4871355,78247,0
2023-01-19,4875374,78294,0
2023-01-20,4879169,78336,0
2023-01-21,4882683,91023,0
2023-01-22,4885426,91061,0
2023-01-23,4887702,91111,0
2023-01-24,4889691,91147,0
2023-01-25,4891987,91174,0
2023-01-26,4894391,91204,0
2023-01-27,4896727,91226,0
2023-01-28,4900210,97623,0
2023-01-29,4903495,97643,0
2023-01-30,4903496,97648,0
2023-01-31,4903497,97663,0
2023-02-01,4903498,97668,0
2023-02-02,4903503,97680,0
2023-02-03,4903505,97685,0
2023-02-04,4903507,100970,0
2023-02-05,4903507,100977,0
2023-02-06,4903509,100982,0
2023-02-07,4903513,100990,0
2023-02-08,4903515,100992,0
2023-02-09,4903516,100998,0
2023-02-10,4903516,101003,0
2023-02-11,4903517,101007,0
2023-02-12,4903517,101009,0
2023-02-13,4903517,101013,0
2023-02-14,4903517,101016,0
2023-02-15,4903520,101020,0
2023-02-16,4903520,101022,0
2023-02-17,4903520,101024,0
2023-02-18,4903521,101029,0
2023-02-19,4903521,101031,0
2023-02-20,4903521,101034,0
2023-02-21,4903523,101036,0
2023-02-22,4903523,101036,0
2023-02-23,4903523,101036,0
2023-02-24,4903523,101038,0
2023-02-25,4903524,101040,0
2023-02-26,4903524,101042,0
2023-02-27,4903524,101042,0
2023-02-28,4903524,101048,0
2023-03-01,4903524,101051,0
2023-03-02,4903524,101051,0
2023-03-03,4903524,101052,0
2023-03-04,4903524,101053,0
2023-03-05,4903524,101054,0
2023-03-06,4903524,101055,0
2023-03-07,4903524,101055,0
2023-03-08,4903524,101055,0
2023-03-09,4903524,101056,0
