date,confirmed,deaths,recovered
2022-11-09,7558690,144605,0
2022-11-10,7558762,144607,0
2022-11-11,7558812,144609,0
2022-11-12,7558893,144610,0
2022-11-13,7558950,144612,0
2022-11-14,7559001,144613,0
2022-11-15,7559055,144613,0
2022-11-16,7559055,144613,0
2022-11-17,7559164,144617,0
2022-11-18,7559211,144620,0
2022-11-19,7559258,144625,0
2022-11-20,7559296,144626,0
2022-11-21,7559368,144627,0
2022-11-22,7559416,144630,0
2022-11-23,7559446,144632,0
2022-11-24,7559467,144633,0
2022-11-25,7559492,144633,0
2022-11-26,7559526,144633,0
2022-11-27,7559589,144633,0
2022-11-28,7559634,144633,0
2022-11-29,7559664,144633,0
2022-11-30,7559706,144633,0
2022-12-01,7559737,144634,0
2022-12-02,7559760,144634,0
2022-12-03,7559799,144637,0
2022-12-04,7559855,144640,0
2022-12-05,7559924,144645,0
2022-12-06,7559958,144648,0
2022-12-07,7559999,144649,0
2022-12-08,7560048,144651,0
2022-12-09,7560067,144652,0
2022-12-10,7560105,144658,0
2022-12-11,7560162,144658,0
2022-12-12,7560217,144658,0
2022-12-13,7560247,144658,0
2022-12-14,7560294,144658,0
2022-12-15,7560323,144659,0
2022-12-16,7560323,144659,0
2022-12-17,7560389,144661,0
2022-12-18,7560444,144664,0
2022-12-19,7560519,144664,0
2022-12-20,7560581,144667,0
2022-12-21,7560629,144672,0
2022-12-22,7560667,144672,0
2022-12-23,7560688,144673,0
2022-12-24,7560731,144673,0
2022-12-25,7560792,144674,0
2022-12-26,7560852,144675,0
2022-12-27,7560887,144677,0
2022-12-28,7560947,144677,0
2022-12-29,7560998,144682,0
2022-12-30,7561058,144682,0
2022-12-31,7561140,144685,0
2023-01-01,7561213,144688,0
2023-01-02,7561309,144693,0
2023-01-03,7561428,144696,0
2023-01-04,7561541,144696,0
2023-01-05,7561624,144699,0
2023-01-06,7561701,144704,0
2023-01-07,7561808,144706,0
2023-01-08,7561925,144708,0
2023-01-09,7562060,144710,0
2023-01-10,7562169,144717,0
2023-01-11,7562275,144720,0
2023-01-12,7562371,144722,0
2023-01-13,7562446,144723,0
2023-01-14,7562495,144724,0
2023-01-15,7562610,144727,0
2023-01-16,7562755,144727,0
2023-01-17,7562868,144728,0
2023-01-18,7562998,144728,0
2023-01-19,7563096,144730,0
2023-01-20,7563167,144732,0
2023-01-21,7563273,144734,0
2023-01-22,7563385,144735,0
2023-01-23,7563505,144737,0
2023-01-24,7563623,144741,0
2023-01-25,7563728,144744,0
2023-01-26,7563825,144744,0
2023-01-27,7563923,144744,0
2023-01-28,7564046,144744,0
2023-01-29,7564146,144747,0
2023-01-30,7564252,144747,0
2023-01-31,7564350,144749,0
2023-02-01,7564467,144751,0
2023-02-02,7564551,144752,0
2023-02-03,7564614,144754,0
2023-02-04,7564663,144756,0
2023-02-05,7564756,144757,0
2023-02-06,7564881,144764,0
2023-02-07,7565025,144768,0
2023-02-08,7565144,144771,0
2023-02-09,7565253,144775,0
2023-02-10,7565367,144779,0
2023-02-11,7565367,144779,0
2023-02-12,7565552,144781,0
2023-02-13,7565678,144783,0
2023-02-14,7565865,144788,0
2023-02-15,7566043,144789,0
2023-02-16,7566265,144793,0
2023-02-17,7566265,144793,0
2023-02-18,7566311,144793,0
2023-02-19,7566470,144804,0
2023-02-20,7566803,144812,0
2023-02-21,7567161,144817,0
2023-02-22,7567421,144824,0
2023-02-23,7567473,144828,0
2023-02-24,7567560,144832,0
2023-02-25,7567619,144835,0
2023-02-26,7567702,144842,0
2023-02-27,7567824,144845,0
2023-02-28,7567906,144845,0
2023-03-01,7568903,144858,0
2023-03-02,7569261,144864,0
2023-03-03,7569483,144867,0
2023-03-04,7569769,144878,0
2023-03-05,7570232,144893,0
2023-03-06,7570743,144902,0
2023-03-07,7571352,144907,0
2023-03-08,7571996,144922,0
2023-03-09,7572311,144933,0
