date,confirmed,deaths,recovered
2022-08-28,44415723,527799,0
2022-08-29,44415723,527799,0
2022-08-30,44415723,527799,0
2022-08-31,44436339,527911,0
2022-09-01,44442507,527932,0
2022-09-02,44449726,527965,0
2022-09-03,44456535,527991,0
2022-09-04,44462445,528007,0
2022-09-05,44466862,528030,0
2022-09-06,44469661,528057,0
2022-09-07,44478636,528090,0
2022-09-08,44484729,528121,0
2022-09-09,44490283,528139,0
2022-09-10,44495359,528150,0
2022-09-11,44500580,528165,0
2022-09-12,44502363,528185,0
2022-09-13,44510057,528216,0
2022-09-14,44516479,528250,0
2022-09-15,44522777,528273,0
2022-09-16,44528524,528302,0
2022-09-17,44534188,528337,0
2022-09-18,44539046,528355,0
2022-09-19,44543089,528370,0
2022-09-20,44545011,528403,0
2022-09-21,44553042,528429,0
2022-09-22,44558425,528449,0
2022-09-23,44563337,528487,0
2022-09-24,44568114,528510,0
2022-09-25,44572243,528530,0
2022-09-26,44575473,528562,0
2022-09-27,44579088,528584,0
2022-09-28,44583360,528611,0
2022-09-29,44587307,528629,0
2022-09-30,44591112,528655,0
2022-10-01,44594487,528673,0
2022-10-02,44597498,528701,0
2022-10-03,44599466,528716,0
2022-10-04,44601892,528733,0
2022-10-05,44604463,528745,0
2022-10-06,44606460,528754,0
2022-10-07,44609257,528778,0
2022-10-08,44612013,528799,0
2022-10-09,44614437,528814,0
2022-10-10,44616394,528822,0
2022-10-11,44616235,528835,0
2022-10-12,44621319,528847,0
2022-10-13,44623997,528857,0
2022-10-14,44626427,528874,0
2022-10-15,44628828,528895,0
2022-10-16,44630888,528905,0
2022-10-17,44632430,528913,0
2022-10-18,44634376,528923,0
2022-10-19,44636517,528943,0
2022-10-20,44638636,528953,0
2022-10-21,44640748,528957,0
2022-10-22,44642742,528961,0
2022-10-23,44644076,528977,0
2022-10-24,44644938,528980,0
2022-10-25,44645768,528981,0
2022-10-26,44646880,528987,0
2022-10-27,44649088,528999,0
2022-10-28,44650662,529008,0
2022-10-29,44652256,529016,0
2022-10-30,44653592,529024,0
2022-10-31,44654638,529077,0
2022-11-01,44655828,530452,0
2022-11-02,44655926,530461,0
2022-11-03,44658365,530479,0
2022-11-04,44659447,530486,0
2022-11-05,44660579,530500,0
2022-11-06,44661504,530509,0
2022-11-07,44660293,530509,0
2022-11-08,44660293,530509,0
2022-11-09,44660293,530509,0
2022-11-10,44664810,530520,0
2022-11-11,44665643,530528,0
2022-11-12,44666372,530531,0
2022-11-13,44666924,530532,0
2022-11-14,44667390,530533,0
2022-11-15,44667900,530535,0
2022-11-16,44668535,530546,0
2022-11-17,44667967,530553,0
2022-11-18,44669748,530570,0
2022-11-19,44670240,530574,0
2022-11-20,44670646,530586,0
2022-11-21,44670940,530591,0
2022-11-22,44671300,530596,0
2022-11-23,44671708,530601,0
2022-11-24,44672048,530604,0
2022-11-25,44672442,530608,0
2022-11-26,44672787,530612,0
2022-11-27,44673078,530614,0
2022-11-28,44673293,530615,0
2022-11-29,44673567,530620,0
2022-11-30,44673863,530622,0
2022-12-01,44674138,530624,0
2022-12-02,44674390,530627,0
2022-12-03,44674616,530628,0
2022-12-04,44674842,530630,0
2022-12-05,44675006,530633,0
2022-12-06,44675172,530638,0
2022-12-07,44675413,530647,0
2022-12-08,44675662,530653,0
2022-12-09,44675872,530654,0
2022-12-10,44676045,530658,0
2022-12-11,44676045,530658,0
2022-12-12,44676318,530658,0
2022-12-13,44676470,530658,0
2022-12-14,44676670,530663,0
2022-12-15,44676832,530663,0
2022-12-16,44676999,530667,0
2022-12-17,44677175,530672,0
2022-12-18,44677310,530674,0
2022-12-19,44677422,530677,0
2022-12-20,44677554,530680,0
2022-12-21,44677739,530681,0
2022-12-22,44677902,530690,0
2022-12-23,44678103,530691,0
2022-12-24,44678330,530693,0
2022-12-25,44678517,530695,0
2022-12-26,44678683,530696,0
2022-12-27,44678871,530696,0
2022-12-28,44679139,530698,0
2022-12-29,44679382,530699,0
2022-12-30,44679608,530702,0
2022-12-31,44679873,530705,0
2023-01-01,44680046,530707,0
2023-01-02,44680180,530707,0
2023-01-03,44680355,530707,0
2023-01-04,44680543,530710,0
2023-01-05,44680771,530714,0
2023-01-06,44680985,530718,0
2023-01-07,44681148,530720,0
2023-01-08,44681318,530721,0
2023-01-09,44681439,530722,0
2023-01-10,44681610,530722,0
2023-01-11,44681807,530723,0
2023-01-12,44681981,530725,0
2023-01-13,44682160,530726,0
2023-01-14,44682264,530726,0
2023-01-15,44682378,530726,0
2023-01-16,44682467,530726,0
2023-01-17,44682595,530728,0
2023-01-18,44682729,530728,0
2023-01-19,44682874,530728,0
2023-01-20,44683005,530730,0
2023-01-21,44683145,530733,0
2023-01-22,44683239,530735,0
2023-01-23,44683328,530737,0
2023-01-24,44683430,530737,0
2023-01-25,44683562,530738,0
2023-01-26,44683661,530739,0
2023-01-27,44683754,530739,0
2023-01-28,44683863,530740,0
2023-01-29,44683943,530740,0
2023-01-30,44684009,530740,0
2023-01-31,44684120,530740,0
2023-02-01,44684248,530741,0
2023-02-02,44684347,530741,0
2023-02-03,44684475,530745,0
2023-02-04,44684588,530745,0
2023-02-05,44684679,530745,0
2023-02-06,44684768,530745,0
2023-02-07,44684864,530746,0
2023-02-08,44684973,530748,0
2023-02-09,44685087,530750,0
2023-02-10,44683862,530750,0
2023-02-11,44685219,530750,0
2023-02-12,44685425,530753,0
2023-02-13,44685499,530753,0
2023-02-14,44685601,530756,0
2023-02-15,44685727,530757,0
2023-02-16,44685884,530757,0
2023-02-17,44686001,530757,0
2023-02-18,44686143,530760,0
2023-02-19,44686263,530761,0
2023-02-20,44686358,530761,0
2023-02-21,44686483,530762,0
2023-02-22,44686676,530763,0
2023-02-23,44686842,530764,0
2023-02-24,44687025,530764,0
2023-02-25,44687243,530769,0
2023-02-26,44687428,530770,0
2023-02-27,44687597,530771,0
2023-02-28,44687837,530772,0
2023-03-01,44688105,530772,0
2023-03-02,44688388,530772,0
2023-03-03,44688722,530775,0
2023-03-04,44689046,530775,0
2023-03-05,44689327,530775,0
2023-03-06,44689593,530775,0
2023-03-07,44689919,530775,0
2023-03-08,44690298,530776,0
2023-03-09,44690738,530779,0
